date,x,y,x_0,y_0,mu_x,mu_y,scale,r,maha_dist
2022-03-01,3.3903831605481747,3.768485758399517,0.718977702865637,0.8628148862533576,0.5503468026019936,0.3602776354354159,3.9501035242492475,1.0584093278960762,4.180826416220568
2022-03-02,3.229590974488091,2.4000933074221824,0.683207688803268,0.5109015776896828,0.5486769787081736,0.3953102633474012,3.924010282255322,0.8185746835873132,3.2120954751905137
2022-03-03,1.4688811758035845,-2.9771509380174135,0.22992131138696947,-0.8628458814101341,0.56225063726538,0.42524104304483645,3.9432209788169583,0.896055043916551,3.5333430473464946
2022-03-04,1.0091938046383688,-3.0432030907168617,0.10357044768382087,-0.8625261251084632,0.6004773001097893,0.3605541663253051,3.9462656932439493,0.856249208080502,3.378986874715385
2022-03-05,1.4554232256351285,1.6956017002459851,0.2106963151076502,0.35099108121369943,0.6254585860591018,0.31299476635115125,3.93915118616088,0.38414196007811846,1.5131932576958858
2022-03-06,4.213199046657816,-0.9589410003373862,0.9124384546455938,-0.3164253980533614,0.636310844977934,0.28149145540402115,3.920141882960429,1.0252539837503707,4.019141082371859
2022-03-07,-0.3641725927766726,-2.9567227661847753,-0.26614539594088754,-0.820496198307374,0.6804467710872518,0.2637207575460865,3.924995058324963,0.814299241952552,3.19612050066153
2022-03-08,-2.3480418788435036,3.2551673965347385,-0.7899479637918816,0.7567201743203839,0.7516158651850695,0.2858913734209041,3.923875857783974,1.1581918191233416,4.544600917740983
2022-03-09,-3.0369169091808903,-0.14454935085013243,-0.9943030770959438,-0.10500678675370367,0.8392942451687179,0.2648112228754594,3.898420153411211,1.0236601276289483,3.9906572717921844
2022-03-10,2.642872945197954,3.308388263820405,0.45534814250093075,0.8022080476187589,0.8752477908334754,0.19428063571772314,3.8819202042992087,0.8655260853188154,3.35990319794711
2022-03-11,4.371766941811623,0.11160714120732068,0.8925297319136856,0.0026771943841663853,0.8861695860483328,0.10115189099811295,3.9053011133755424,0.924110478987792,3.60892968247303
2022-03-12,1.0963875610630835,0.5131604245086802,0.05987210424134978,0.1100764205527508,0.8619526950122604,0.08214582706588887,3.915594232429102,0.11758356387926738,0.46040952455411827
2022-03-13,1.6397618501784588,0.04200549875863994,0.20182301056381213,-0.008175644464211389,0.8511375397615749,0.0739518658244694,3.907504442698508,0.21004594852641967,0.8207554770378069
2022-03-14,1.9808219142188286,-0.46156542849307364,0.2851625372144378,-0.14680817763441767,0.8733183306658501,0.10860267427820376,3.8837625530037734,0.341744270654666,1.327253601072178
2022-03-15,0.25625301981110143,0.6204452397155666,-0.16811821991511292,0.12396569230121753,0.908327462190001,0.1396237099477271,3.878666111907134,0.2222851746800744,0.8621699742109623
2022-03-16,-1.509720503294455,0.5377542401693209,-0.6199614080023517,0.10243129414461773,0.8939001805454138,0.14062310571400513,3.8770488820987246,0.6604376099531547,2.560548897364832
2022-03-17,-1.2139787758142797,0.957900771157743,-0.5509700090762694,0.22503165415655402,0.9120562427072952,0.08956825009225826,3.8587127856305394,0.6330347187649047,2.4426991630461705
2022-03-18,0.8472268653613839,4.3667809110759865,-0.02128340623992256,1.11875922642741,0.9289336892342888,0.07187331783426423,3.838991886535646,1.0893697613910098,4.1820816754173595
2022-03-19,1.9993783178194218,0.5004393059998291,0.26700358010879405,0.1139933711770852,0.9786675454016132,0.06466139659029027,3.822835529028888,0.28640116806884736,1.0948645608489636
2022-03-20,2.594304265147986,-0.4680587778268131,0.41253371945107026,-0.15984607805106726,1.0239498893040415,0.14041266655110154,3.80660853113657,0.4703106240031299,1.790288433614478
2022-03-21,2.631781886978644,0.1421062673350578,0.4155307052599381,-0.01796484710557031,1.0396776829188543,0.2109385058195224,3.83149592534645,0.43262360824744034,1.6575955922087464
2022-03-22,2.3613402334883764,1.9734044268140494,0.3395641163956865,0.4542144207696595,1.059249577537628,0.2316763568401394,3.834594390514017,0.5332570573849197,2.0448245209502245
