k,gamma
2326,-0.19003843671952958
2327,-0.18913345718308006
2328,-0.18864781587291526
2329,-0.18795477392157214
2330,-0.18758159223215876
2331,-0.18774048313771416
2332,-0.18817943016817879
2333,-0.18751735639920478
2334,-0.18677289944704267
2335,-0.18756303779275726
2336,-0.18681218975560873
2337,-0.18898731327666315
2338,-0.1905792448592622
2339,-0.18973231723543846
2340,-0.1887581505197161
2341,-0.18810005073341807
2342,-0.18788189298302002
2343,-0.18778259947509393
2344,-0.18705152231483577
2345,-0.1866994002639425
2346,-0.18635098774078218
2347,-0.18588445545070878
2348,-0.18507652757107337
2349,-0.18702219983493068
2350,-0.18744190644676284
2351,-0.1894288455661134
2352,-0.18875374601434206
2353,-0.18813085062554677
2354,-0.19092185170772577
2355,-0.1901504118483393
2356,-0.18952180019875134
2357,-0.19008471666429982
2358,-0.1891232216224788
2359,-0.1886308132880793
2360,-0.18801238637547368
2361,-0.1871608595399763
2362,-0.186752512485106
2363,-0.18775915769875978
2364,-0.1874526495557762
2365,-0.1865252653406067
2366,-0.18568968176082232
2367,-0.1847986763229863
2368,-0.18408836748504506
2369,-0.1846513735575323
2370,-0.185679967895574
2371,-0.1853840576815198
2372,-0.18491060523128025
2373,-0.1839176454573445
2374,-0.18457564994008357
2375,-0.1850716242570333
2376,-0.18424095933427245
2377,-0.1848299193347887
2378,-0.18519572376796545
2379,-0.1849231709665234
2380,-0.18432273214370498
2381,-0.18458465311786368
2382,-0.18486536786351962
2383,-0.1851106714768453
2384,-0.1843858440166026
2385,-0.1849695413068053
2386,-0.184439639616862
2387,-0.18439843494725336
2388,-0.18658978374437754
2389,-0.18562990361736045
2390,-0.18490346585630074
2391,-0.18412520776150904
2392,-0.18438859764046311
2393,-0.18447046150308202
2394,-0.1840323233950059
2395,-0.18340262451616143
2396,-0.18689519115537143
2397,-0.18592759522902025
2398,-0.1876462652066568
2399,-0.1867166999443135
2400,-0.18609344497527494
2401,-0.185389589892403
2402,-0.18506253376852266
2403,-0.18466754894893447
2404,-0.18394643890056991
2405,-0.18334820906876811
2406,-0.1828701373937698
2407,-0.1827581899998632
2408,-0.18230761545739116
2409,-0.1824580614715772
2410,-0.18155069275746744
2411,-0.1812997740482014
2412,-0.18039806775982017
2413,-0.17964892445153696
2414,-0.18049083093556953
2415,-0.17957338331755265
2416,-0.18014385001144717
2417,-0.17968009226417633
2418,-0.17918944987409927
2419,-0.1784491481448122
2420,-0.1786283766776674
2421,-0.17961267301794126
2422,-0.18006072208443738
2423,-0.17920273326292901
2424,-0.17841912050391354
2425,-0.1777678230815104
2426,-0.1777850575444593
2427,-0.1773007898703756
2428,-0.17955733528966336
2429,-0.17898109588330202
2430,-0.17804057719817462
2431,-0.17832341631343399
2432,-0.17999974980632563
2433,-0.18016254110328972
2434,-0.18083638154394088
2435,-0.18022295715652142
2436,-0.18050870029110425
2437,-0.18441100557345505
2438,-0.18453667520233577
2439,-0.18509262264106555
2440,-0.18508308292026224
2441,-0.1847031701740938
2442,-0.18536533624726445
2443,-0.18477314559125746
2444,-0.18420499202002638
2445,-0.18435662797711622
2446,-0.18377715277035406
2447,-0.18316420366064307
2448,-0.18279666883819243
2449,-0.18289679000430428
2450,-0.18209135392744094
2451,-0.18116502440213011
2452,-0.18109541293206724
2453,-0.1812268474541731
2454,-0.182590496227502
2455,-0.1832491362999198
2456,-0.1831875513987889
2457,-0.18372628783973202
2458,-0.18355695445628858
2459,-0.1834145688486987
2460,-0.1825307039022079
2461,-0.1818935531918999
2462,-0.18350282598633985
2463,-0.1830412185497687
2464,-0.18254867774053604
2465,-0.18330768698873254
2466,-0.1824951127440714
2467,-0.1827842149557547
2468,-0.18332671858084895
2469,-0.1862646056271328
2470,-0.18673011304420586
2471,-0.1863455417701842
2472,-0.18670857022329426
2473,-0.18903864516188795
2474,-0.18824067897355234
2475,-0.18846236166055866
2476,-0.1906701736255666
2477,-0.19239198715429728
2478,-0.1915868597482442
2479,-0.19214880093109846
2480,-0.19160544631330584
2481,-0.1906557877784595
2482,-0.19189524826388976
2483,-0.1917031712211812
2484,-0.19272701310478524
2485,-0.19372029972445648
2486,-0.19395370271544984
2487,-0.193705752884902
2488,-0.1936977724258601
2489,-0.19289221243516888
2490,-0.19224250871646392
2491,-0.19153782433951536
2492,-0.19372967874175265
2493,-0.1937179445524573
2494,-0.19373970501233767
2495,-0.19399442596558844
2496,-0.19369786858896884
2497,-0.1986908943754202
2498,-0.2030139517519515
2499,-0.20244700541198596
2500,-0.2039710561590886
2501,-0.20302403833203406
2502,-0.202478356579112
2503,-0.20361772117015095
2504,-0.2028686710159996
2505,-0.2037868816711626
2506,-0.20286918992829608
2507,-0.20244880917107183
2508,-0.20197701124313297
2509,-0.2040135806385675
2510,-0.20381368054249388
2511,-0.20488216256511402
2512,-0.20474264070892706
2513,-0.20516323174641657
2514,-0.20659456842755614
2515,-0.20628779004550224
2516,-0.20641103071110908
2517,-0.2060483580449781
2518,-0.20833786677933364
2519,-0.20976588024325932
2520,-0.2109913600717555
2521,-0.21013757328414806
2522,-0.20932194431599982
2523,-0.21020008009143692
2524,-0.21012148457728833
2525,-0.2119321404373354
2526,-0.21093246827074774
2527,-0.2109045902834925
2528,-0.21054103494599583
2529,-0.2109738819045731
2530,-0.21041409926269433
2531,-0.214184865818728
2532,-0.21356821642697513
2533,-0.21303970149220255
2534,-0.213810174581388
2535,-0.2133410864900904
2536,-0.21350999060738757
2537,-0.21270576701286747
2538,-0.21210086098107872
2539,-0.21162000746480103
2540,-0.21091571370345444
2541,-0.2111009526844361
2542,-0.21043279884697105
2543,-0.20993906122240302
2544,-0.20952387138481754
2545,-0.2099476764892783
2546,-0.20991404195882224
2547,-0.20926568179139346
2548,-0.2084024503539451
2549,-0.20764585408458913
2550,-0.20690294095226938
2551,-0.20778723869164353
2552,-0.20832257977474222
2553,-0.20750588545460022
2554,-0.20755331810123806
2555,-0.20846170143355394
2556,-0.20791236314549658
2557,-0.20881642863277275
2558,-0.2093555723229641
2559,-0.2105484504382042
2560,-0.20958172699410965
2561,-0.20872132106888705
2562,-0.20775595553642184
2563,-0.2075226640209905
2564,-0.20797959268015095
2565,-0.2079567478873823
2566,-0.20711684865960342
2567,-0.20875021547714
2568,-0.2100260413738101
2569,-0.20906103874812826
2570,-0.20849477138051672
2571,-0.20812530224185347
2572,-0.20786179998560234
2573,-0.2069399966211695
2574,-0.20636826769880037
2575,-0.2061251941376681
2576,-0.20590492199218616
2577,-0.20678915428724323
2578,-0.20611975179071615
2579,-0.20526260472995025
2580,-0.2056841156560146
2581,-0.20526543890451218
2582,-0.205116006494021
2583,-0.2047527389388329
2584,-0.2046036976409834
2585,-0.20384162322783356
2586,-0.2043418851441722
2587,-0.20354964973579398
2588,-0.20535140745035332
2589,-0.20734895806611273
2590,-0.21104500640897758
2591,-0.2105284302646264
2592,-0.21222736601398237
2593,-0.21195814694341375
2594,-0.21112524423284368
2595,-0.21087542801124506
2596,-0.2103046532362002
2597,-0.20961591499598273
2598,-0.20908163077510447
2599,-0.2085765039098972
2600,-0.20896534542059886
2601,-0.20843585805741988
2602,-0.20859023284726783
2603,-0.20913269147034141
2604,-0.21020675813898887
2605,-0.21002260433238798
2606,-0.210539969824578
2607,-0.209820220832549
2608,-0.2089980058046656
2609,-0.20956341536754594
2610,-0.21056444894736376
2611,-0.2103824727490986
2612,-0.21058915339597806
2613,-0.21028792992169165
2614,-0.20950184926020224
2615,-0.20863914033185654
2616,-0.20939966775287178
2617,-0.2090174218294295
2618,-0.20834224972895837
2619,-0.20751756052402678
2620,-0.20679691562261732
2621,-0.20613249534606223
2622,-0.2055103244192702
2623,-0.20761385939360463
2624,-0.2070724629552336
2625,-0.20896154613832307
2626,-0.20815533039178424
2627,-0.2072992769379674
2628,-0.2077399824054851
2629,-0.207475665363065
2630,-0.20673430396545558
2631,-0.20607893962907917
2632,-0.20535941332559832
2633,-0.20613638242941038
2634,-0.20549232025282596
2635,-0.20598502178399591
2636,-0.20524702594449215
2637,-0.20554413921690923
2638,-0.20501793877348776
2639,-0.20530991501640256
2640,-0.2045394000173747
2641,-0.20502175792760136
2642,-0.20469712927664294
2643,-0.2041334603495697
2644,-0.20388455751396686
2645,-0.20396577696712856
2646,-0.20336575958384914
2647,-0.20267929763028864
2648,-0.20213014301922574
2649,-0.20195528783588432
2650,-0.20247745857027344
2651,-0.20157236127492606
2652,-0.2009593866407386
2653,-0.20133422179034044
2654,-0.2011646811345753
2655,-0.20150969556554163
2656,-0.2016569711265644
2657,-0.20089946701969652
2658,-0.20058571870696232
2659,-0.19978921442363473
2660,-0.19979709772739862
2661,-0.19889667658210317
2662,-0.1984662843925487
2663,-0.1985560286981827
2664,-0.19791740551006065
2665,-0.197603523106959
2666,-0.1973749145438047
2667,-0.19730117823555884
2668,-0.19831162135706798
2669,-0.19869229555313822
2670,-0.1988466507892411
2671,-0.19805015232836196
2672,-0.1981533167019484
2673,-0.19803458899839715
2674,-0.19776905736784875
2675,-0.19869168991822012
2676,-0.1996553532802935
2677,-0.20069186521137902
2678,-0.20111707475080065
2679,-0.2011083596355535
2680,-0.2006144871028436
2681,-0.2043664082093444
2682,-0.2043905946443139
2683,-0.20371501165913847
2684,-0.20315257996310487
2685,-0.2029859209892826
2686,-0.20371436477933155
2687,-0.20294201125842154
2688,-0.2032614060845904
2689,-0.20250132600689671
2690,-0.20305269646128923
2691,-0.20253480984912323
2692,-0.2017297482578285
2693,-0.20341953898446355
2694,-0.20254868617163554
2695,-0.20183145314526482
2696,-0.20209817004941025
2697,-0.20178153981204705
2698,-0.20144577414878023
2699,-0.2010243651973365
2700,-0.20061955096775075
2701,-0.19984499802258165
2702,-0.19897573334976182
2703,-0.1985591607436534
2704,-0.19775463405945232
2705,-0.19998922078611964
2706,-0.19908332699390158
2707,-0.19984441016633803
2708,-0.19943612946894462
2709,-0.19931697914519822
2710,-0.19844517051665467
2711,-0.19760246323792635
2712,-0.1993632709888584
2713,-0.19960300796790792
2714,-0.19943156189004635
2715,-0.19878516994338022
2716,-0.20085180546719458
2717,-0.20088016837528466
2718,-0.20078679851347364
2719,-0.200497967121873
2720,-0.20092937373640712
2721,-0.20042254183175331
2722,-0.20018284663563118
2723,-0.2021481387392665
2724,-0.2016689491831196
2725,-0.20344914274924503
2726,-0.2049230710758701
2727,-0.20437104419008686
2728,-0.20393934613223272
2729,-0.2033059454753439
2730,-0.20493293871753904
2731,-0.20434471385040923
2732,-0.20887146875995072
2733,-0.2081358052517911
2734,-0.20798334363570298
2735,-0.20865293516499445
2736,-0.20810190470048634
2737,-0.20878895934491537
2738,-0.20811702417177347
2739,-0.20890548066745712
2740,-0.21300150851638727
2741,-0.2129674427943642
2742,-0.21469272773414755
2743,-0.21376774901267626
2744,-0.21379358673751586
2745,-0.214367431692628
2746,-0.21552850186812827
2747,-0.21495755255949106
2748,-0.21420290554730842
2749,-0.2134152231704209
2750,-0.21327744401733956
2751,-0.21248882926351936
2752,-0.21331550604726945
2753,-0.2152386883662904
2754,-0.21440703227234104
2755,-0.21375878688206512
2756,-0.2130852165361402
2757,-0.21513435362200511
2758,-0.2155834299849944
2759,-0.21506508993133117
2760,-0.21482807890289068
2761,-0.21492865527313249
2762,-0.2143948112167393
2763,-0.21456042624624644
2764,-0.21782678948906326
2765,-0.2178329593965656
2766,-0.21918585434427623
2767,-0.2192586456425663
2768,-0.2205485765228165
2769,-0.2200531646524297
2770,-0.22012868483346765
2771,-0.22130399407975543
2772,-0.22109817268293103
2773,-0.22068471144312746
2774,-0.22163470292067394
2775,-0.22081362664780202
2776,-0.2225794823662431
2777,-0.22168260672249368
2778,-0.22171279492956697
2779,-0.22093902775073115
2780,-0.22028611590277442
2781,-0.22074778745416823
2782,-0.22014549296966007
2783,-0.22069668238713552
2784,-0.22026214142771028
2785,-0.22006715316992892
2786,-0.21944618959029744
2787,-0.21860928924261597
2788,-0.21768383531782026
2789,-0.2169096332191811
2790,-0.216157905169089
2791,-0.21694691534587313
2792,-0.21639540748227776
2793,-0.2162589049806634
2794,-0.21784791686813615
2795,-0.2191098463173657
2796,-0.21874385987472594
2797,-0.218207080756406
2798,-0.21962385317937388
2799,-0.21976195033528695
2800,-0.2189758098029177
2801,-0.21884348352167382
2802,-0.21865574608806676
2803,-0.21838115008607134
2804,-0.2174554843506732
2805,-0.21655766311839186
2806,-0.21714621780788546
2807,-0.21766665685943565
2808,-0.21788452991194734
2809,-0.21916988223755557
2810,-0.2188715832081114
2811,-0.2180400973739272
2812,-0.21718381786106755
2813,-0.21825979445411198
2814,-0.21783922918855136
2815,-0.21759121525969727
2816,-0.21674852333679934
2817,-0.21825116965333596
2818,-0.21770773398366705
2819,-0.21684369770848305
2820,-0.21736775065518593
2821,-0.217024220950294
2822,-0.2165942848640678
2823,-0.21784199166359075
2824,-0.21739994934660067
2825,-0.21708800042473786
2826,-0.2170346876309523
2827,-0.21663390486739392
2828,-0.21614032702490177
2829,-0.21595886289129507
2830,-0.21603512668341512
2831,-0.21761433977375555
2832,-0.21921068843793778
2833,-0.21864877932780535
2834,-0.21783720449062927
2835,-0.21731128149832146
2836,-0.21943932582113895
2837,-0.21868242628854984
2838,-0.21833949665042435
2839,-0.21786966450345985
2840,-0.21723997633971898
2841,-0.216324882145513
2842,-0.21653573697980233
2843,-0.21669036339994047
2844,-0.21620107736677985
2845,-0.21618992449446262
2846,-0.2156179327664728
2847,-0.21521748150370984
2848,-0.21453399351989294
2849,-0.2138255290998553
2850,-0.21393770267116302
2851,-0.21333724582471392
2852,-0.2127870099746329
2853,-0.21337956476484232
2854,-0.21336178736827244
2855,-0.21279064593446412
2856,-0.212548776587123
2857,-0.21277742553401474
2858,-0.2126739368793349
2859,-0.2120100866894719
2860,-0.2117074379498976
2861,-0.2116675460220533
2862,-0.2133082559496574
2863,-0.21242546736381968
2864,-0.2120944737607458
2865,-0.21261544780953273
2866,-0.21177671900978784
2867,-0.21150581746907238
2868,-0.21203814457834191
2869,-0.2115359901502497
2870,-0.21086660350580827
2871,-0.21042652360872643
2872,-0.21007648591486877
2873,-0.21006139488093062
2874,-0.20935278515034222
2875,-0.20963307758767036
2876,-0.20916418976644013
2877,-0.20833796329866994
2878,-0.2083863001336666
2879,-0.20774138180631185
2880,-0.20796172310333388
2881,-0.2094354608565866
2882,-0.21095527997334873
2883,-0.21310975679859062
2884,-0.21246260556024937
2885,-0.21211946995187908
2886,-0.2119024334339129
2887,-0.21138877298936443
2888,-0.21054341499264112
2889,-0.21046747785506742
2890,-0.21050077123087063
2891,-0.2099358317687821
2892,-0.20952060058448368
2893,-0.20940912381242927
2894,-0.21142388939692008
2895,-0.21059063321457916
2896,-0.21004615086450468
2897,-0.20930811024475632
2898,-0.20875950907626034
2899,-0.20870288327614778
2900,-0.2088953780205305
2901,-0.20823922054379068
2902,-0.20877564833835188
2903,-0.21056290755808732
2904,-0.21099548564805165
2905,-0.2117537652557639
2906,-0.21099870574049134
2907,-0.21030403302323397
2908,-0.2094763255932292
2909,-0.20947634625571115
2910,-0.20858987583656013
2911,-0.20839430031763867
2912,-0.2087872472873727
2913,-0.20831068915959056
2914,-0.20920021627012764
2915,-0.20912615672928392
2916,-0.2142478380751336
2917,-0.21351363290294095
2918,-0.2141817130171778
2919,-0.21344454021090464
2920,-0.21262166538010913
2921,-0.21196356326467963
2922,-0.21162325528792347
2923,-0.21109271055346385
2924,-0.21028825104600857
2925,-0.21004423511700793
2926,-0.2118103316643974
2927,-0.21113796540391389
2928,-0.21056196208161987
2929,-0.21149153243580698
2930,-0.21103413635396817
2931,-0.21193827858537106
2932,-0.21118776398994238
2933,-0.21089018478616273
2934,-0.21030335119504528
2935,-0.21187179755654484
2936,-0.21189903591679998
2937,-0.21415278621184725
2938,-0.2134519532140649
2939,-0.21439156987105795
2940,-0.21424049746380525
2941,-0.21385620177339382
2942,-0.21312699150557307
2943,-0.21293688505213254
2944,-0.2125370375729893
2945,-0.212065216437978
2946,-0.21156542249377247
2947,-0.21223499453872507
2948,-0.2122378737169563
2949,-0.21141398888509477
2950,-0.2112101092879336
2951,-0.2107340269702293
2952,-0.21051641486627148
2953,-0.20970607587638967
2954,-0.2093205497518914
2955,-0.2091836915119476
2956,-0.20949826491970625
2957,-0.20960147371801974
2958,-0.2089540648667097
2959,-0.20880427229300486
2960,-0.20994143523949266
2961,-0.2091121543143472
2962,-0.21141339274150195
2963,-0.211091894449276
2964,-0.21043874074465102
2965,-0.2118856864420035
2966,-0.212861559899359
2967,-0.21298847152848877
2968,-0.21252413468997156
2969,-0.21196090522479571
2970,-0.21257981529110642
2971,-0.21176691961978233
2972,-0.21221231067951962
2973,-0.21380461678865043
2974,-0.21384537977966372
2975,-0.21306059168961872
2976,-0.2129571458761096
2977,-0.2135544151808949
2978,-0.21276514108928352
2979,-0.21361857495936243
2980,-0.21351824556753918
2981,-0.21318592662401942
2982,-0.21276072298109816
2983,-0.21241838914428934
2984,-0.21203702350757186
2985,-0.212472117844078
2986,-0.21534577493845414
2987,-0.21506912694142705
2988,-0.21456650154221296
2989,-0.21568446346752557
2990,-0.21712867342436826
2991,-0.21725141887502342
2992,-0.21742892357907379
2993,-0.21753244558356
2994,-0.21925432675338652
2995,-0.21878731681413466
2996,-0.21845333822433255
2997,-0.21762663974729335
2998,-0.21759393075296946
2999,-0.21713667403150916
3000,-0.2177094679259881
